city,state_id,lat,lng,zips
Blue Lake,CA,40.8814,-123.993,95525
Hosford,FL,30.3944,-84.8034,32334
Atkinson,IL,41.4168,-90.0087,61235
Goldsboro,PA,40.1542,-76.7515,17319
Piedmont,SD,44.2136,-103.3717,57769 57709
Glendale,OR,42.7381,-123.4294,97442
Natalia,TX,29.1876,-98.8524,78059
Arlington Heights,OH,39.2154,-84.4556,45215
South Henderson,NC,36.3033,-78.406,27536 27537
Lynnville,IN,38.1988,-87.3141,47619
Willow Valley,AZ,34.9296,-114.6159,86440
Franklin,AL,32.4513,-85.7864,36083
Marion,SD,43.4236,-97.2605,57043
Reeltown,AL,32.5788,-85.8189,36078 36866
Westphalia,MI,42.9303,-84.7981,48894
Parkers Prairie,MN,46.153,-95.329,56361
Rapids City,IL,41.5786,-90.3399,61278
Friendsville,TN,35.7563,-84.1319,37737
Trezevant,TN,36.011,-88.6206,38258
Lake Colorado City,TX,32.3491,-100.9375,79512
West Middlesex,PA,41.1742,-80.4557,16159
Crab Orchard,TN,35.9066,-84.8847,37723
Agency Village,SD,45.5796,-97.0782,57262
Bray,OK,34.616,-97.8207,73055
Town Creek,AL,34.6718,-87.4063,35672
Cheyenne Wells,CO,38.8192,-102.3521,80810
Milner,GA,33.1176,-84.1931,30257
Alhambra Valley,CA,37.9668,-122.1361,94553
Yachats,OR,44.3127,-124.1023,97498
Browns Point,WA,47.3036,-122.4369,98422
Welcome,MN,43.6662,-94.6073,56181
White Haven,MT,48.3478,-115.516,59923
Renova,MS,33.7805,-90.7232,38732
Haxtun,CO,40.642,-102.6297,80731
Potomac Park,MD,39.6124,-78.8082,21502
Rancho Tehama Reserve,CA,40.001,-122.442,96021
Midvale,OH,40.4358,-81.37,44653 44663
Stover,MO,38.4417,-92.9902,65078
Coyote Acres,TX,27.7132,-98.1346,78332
Woodward,IA,41.8528,-93.9207,50276
Hazelton,ID,42.5953,-114.1366,83335
Elkton,SD,44.2351,-96.4794,57026
St. Ignatius,MT,47.3187,-114.0956,59865
Chetopa,KS,37.0376,-95.0923,67336
Henning,TN,35.682,-89.577,38063 38041
Magdalena,NM,34.1095,-107.2319,87825
Sunflower,MS,33.5444,-90.5373,38778
Highland Holiday,OH,39.1949,-83.4703,45133
Caldwell,KS,37.035,-97.6089,67022
Kotlik,AK,63.0305,-163.553,99620
Morningside,MD,38.8266,-76.8897,20746
Helena,MS,30.4881,-88.5056,39562
Hartrandt,WY,42.8836,-106.3492,82601
Kwethluk,AK,60.7978,-161.4147,99621
Edmundson,MO,38.7351,-90.3658,63134
New Philadelphia,PA,40.7178,-76.1167,17959
Griswold,IA,41.2343,-95.1394,51535
Bath,WV,39.6247,-78.2275,25411
Knox City,TX,33.4176,-99.8158,79529
McGraw,NY,42.5938,-76.0975,13101
Shellman,GA,31.7571,-84.6159,39886
Calmar,IA,43.1811,-91.8679,52132
University of Pittsburgh Bradford,PA,41.9443,-78.6727,16701
Farwell,MI,43.8363,-84.8677,48622
Hills,IA,41.5569,-91.5362,52240 52235
Gayle Mill,SC,34.7023,-81.2391,29706
Maud,OK,35.1334,-96.778,74854
Loup City,NE,41.2766,-98.9677,68853
Liberty Center,OH,41.4436,-84.0078,43532
Stratford,CA,36.1885,-119.8222,93266
Odin,IL,38.6159,-89.0541,62870
Highland,MD,39.1814,-76.957,20759 20777
Despard,WV,39.2874,-80.3158,26301
Newtown,SC,34.4013,-79.3566,29536
Alcorn State University,MS,31.8804,-91.1407,39096
Iva,SC,34.3071,-82.6636,29655
Silverado,CA,33.7482,-117.6285,92676
Bolivar,OH,40.6539,-81.455,44612
Elberfeld,IN,38.1617,-87.4482,47613
Lilesville,NC,34.9675,-79.9845,28091
Roachdale,IN,39.8491,-86.8004,46172
Yoncalla,OR,43.6003,-123.2875,97499
Cottonwood,AL,31.0552,-85.3008,36320
Fairview,MT,47.852,-104.051,59221
Lakeshore Gardens-Hidden Acres,TX,28.1235,-97.8653,78368
Perryville,KY,37.6494,-84.9513,40468
Pleasant Hill,IL,39.4432,-90.873,62366
White Lake,NC,34.6418,-78.4969,28337
Emerald Bay,TX,32.1602,-95.438,75757
Parcelas La Milagrosa,PR,18.1716,-66.1868,739
Hugo,CO,39.1362,-103.4731,80821
Duncan,AZ,32.7344,-109.0972,85534
Pickens,MS,32.8913,-89.9696,39146
Okoboji,IA,43.3908,-95.1389,51355
Fayette,OH,41.6727,-84.3284,43521
Lake Arrowhead,WI,44.2036,-89.8377,54457
Wildwood,TN,35.7999,-83.8685,37804
Lake Catherine,IL,42.487,-88.1272,60002
Stonewall,MS,32.1364,-88.7958,39363
Frost,TX,32.0788,-96.8084,76641
Cleveland,MO,38.6788,-94.598,64734
Terramuggus,CT,41.6343,-72.4693,6447
Bowmanstown,PA,40.8019,-75.6611,18030 18071
Mokelumne Hill,CA,38.3057,-120.7061,95245
Lake View,IA,42.3046,-95.041,51450
North Haven,NY,41.023,-72.314,11963
Harmony,NC,35.959,-80.7735,28634
Stebbins,CA,35.4056,-119.3142,93314
Layton,NJ,41.2192,-74.8229,07826 07851
Marbleton,WY,42.5574,-110.1005,83113
Wainaku,HI,19.7449,-155.0984,96720
Sadsburyville,PA,39.983,-75.8937,19320 19365 19369
Texico,NM,34.3897,-103.0513,88135
Jamaica Beach,TX,29.1904,-94.98,77554
Waverly,IN,39.557,-86.2714,46151
Emmonak,AK,62.7762,-164.5157,99581
Dunnavant,AL,33.4977,-86.5421,35094
Biwabik,MN,47.555,-92.3234,55705 55708
Bowling Green,MD,39.6272,-78.805,21502
Wyanet,IL,41.361,-89.5828,61379
Howard,CO,38.4098,-105.8424,81233
Ninnekah,OK,34.964,-97.9447,73018 73067
Milford,TX,32.1214,-96.9498,76670
Weston,CT,41.2033,-73.3788,6883
Ninilchik,AK,60.0745,-151.3843,99568 99639
Whitney Point,NY,42.3303,-75.9682,13862
Laurie,MO,38.208,-92.8253,65037 65038
Wisner,LA,31.9805,-91.6551,71378
Nina,TX,26.2811,-98.581,78582
Cana,VA,36.5816,-80.6688,24317
Vandling,PA,41.631,-75.4703,18421
Ivey,GA,32.9092,-83.2983,31031
Melrose,OR,43.2529,-123.4574,97471
Log Lane Village,CO,40.2697,-103.829,80705
Elk Run Heights,IA,42.4662,-92.2502,50707 50703
Wheelwright,KY,37.3392,-82.7186,41606 41669
Mechanicsville,IA,41.9056,-91.2536,52306
Oxford,KS,37.2741,-97.1696,67119
China,TX,30.0522,-94.3331,77613 77713
Derma,MS,33.8589,-89.2878,38916 38839
Lake Nebagamon,WI,46.512,-91.6995,54849
St. Paul,VA,36.9068,-82.3163,24283
Apple Creek,OH,40.7486,-81.8333,44606
Togiak,AK,59.0693,-160.4728,99678
Parks,LA,30.2172,-91.8271,70582
Bardwell,TX,32.2671,-96.6955,75101
Ramos,PR,18.3389,-65.7111,773
Lookingglass,OR,43.1848,-123.4999,97471
Whitley City,KY,36.7238,-84.4731,42653
Indian Lake,TX,26.0877,-97.5027,78566
Linn Valley,KS,38.3758,-94.712,66040
Holden Beach,NC,33.9121,-78.3182,28462
Greene,RI,41.6988,-71.7339,2827
West Wood,UT,39.6051,-110.8424,84501
Marshall,NC,35.7973,-82.6818,28753
Miranda,PR,18.3869,-66.3789,693
Talahi Island,GA,32.0331,-80.976,31410
Rosiclare,IL,37.4239,-88.3501,62982
Aguanga,CA,33.4522,-116.8555,92536
Doerun,GA,31.3218,-83.917,31744
Canaan,CT,42.0347,-73.3322,6018
Turtle Lake,WI,45.3933,-92.1452,54889
Hingham,WI,43.6465,-87.9151,53031 53093
Palo Alto,PA,40.6861,-76.1699,17901
Troy,ID,46.738,-116.7731,83871
Grand Coteau,LA,30.4202,-92.0438,70541
Tallaboa,PR,17.9935,-66.7067,624
Gordon,PA,40.7502,-76.3398,17936
St. Mary of the Woods,IN,39.5123,-87.4631,47876 47885
Bloomfield,NE,42.5984,-97.6481,68718
Poncha Springs,CO,38.514,-106.0944,81201 81242
Daguao,PR,18.2217,-65.6798,718
Grant City,MO,40.4858,-94.4135,64456
Ashland,MT,45.5977,-106.2975,59003 59004
Tribes Hill,NY,42.9479,-74.2989,12177 12068
Greeley Hill,CA,37.7505,-120.1228,95311
Deltaville,VA,37.5525,-76.3331,23043
East Mountain,TX,32.6008,-94.8525,75604 75647 75645
Archer,FL,29.54,-82.5186,32618
Viborg,SD,43.1722,-97.0824,57070
Stantonsburg,NC,35.6053,-77.8198,27883
Hanson,KY,37.4184,-87.4809,42413
Clarkton,MO,36.4521,-89.968,63837
Franklin,GA,33.2797,-85.0985,30217
Downsville,MD,39.5549,-77.8016,21795
Yermo,CA,34.9073,-116.8235,92398
Beaver Creek,TX,30.4491,-96.5618,77836
Moapa Town,NV,36.6925,-114.6356,89025 89037
New Bethlehem,PA,41.0044,-79.3283,16242
White Sulphur Springs,MT,46.5453,-110.9039,59645
Underwood,IN,38.6037,-85.7744,47126 47177
New Hackensack,NY,41.6194,-73.8593,12590
Anita,IA,41.4437,-94.766,50020
Ship Bottom,NJ,39.6459,-74.1835,8008
Clear Lake,WI,45.2491,-92.2675,54005
Nicollet,MN,44.2746,-94.1881,56074
Charleston,TN,35.2862,-84.7611,37310
Las Ollas,PR,18.0142,-66.4207,757
Rutland,OH,39.0412,-82.1285,45760 45775
East Newnan,GA,33.3461,-84.7763,30263
Botkins,OH,40.4587,-84.1782,45306 45302
New Holland,OH,39.5544,-83.2595,43145
New Waverly,TX,30.5374,-95.4822,77358
Sidney,IA,40.7459,-95.6447,51652
Talpa,NM,36.3421,-105.5923,87557
Neah Bay,WA,48.3612,-124.6115,98357
Cripple Creek,CO,38.7467,-105.1851,80813
Americus,KS,38.5066,-96.2615,66835
Belmont,NY,42.2226,-78.0327,14813
Allentown,FL,30.7745,-87.0822,32570 32565
Heath Springs,SC,34.5933,-80.675,29058
Riddle,OR,42.9542,-123.3644,97469
Wilroads Gardens,KS,37.7153,-99.9269,67801
Woodridge,NY,41.7122,-74.5741,12789
Akron,IN,41.0388,-86.0249,46910
Upper Bear Creek,CO,39.6319,-105.4154,80439
Quinter,KS,39.0666,-100.2347,67752
Quinton,OK,35.1265,-95.3664,74561
Vista West,WY,42.8622,-106.4363,82604
White,GA,34.2823,-84.7481,30184
Pocono Pines,PA,41.1162,-75.4588,18350 18348
Luckey,OH,41.4525,-83.4839,43443
Elliston,VA,37.2164,-80.2245,24087
Danielsville,GA,34.1238,-83.2202,30633
Gloster,MS,31.1951,-91.0176,39638
Dufur,OR,45.4531,-121.1288,97021
Barnes Lake,MI,43.1792,-83.3002,48461 48421
Sprague,WV,37.7938,-81.1822,25801 25919
Van Wyck,SC,34.8531,-80.8333,29720 29744
Miner,MO,36.8972,-89.5355,63801
New Waterford,OH,40.8478,-80.6188,44445
Loch Lloyd,MO,38.831,-94.5978,64012
Branford,FL,29.9623,-82.9243,32008
Punaluu,HI,21.581,-157.8901,96717
Highlandville,MO,36.9417,-93.2832,65721 65669
Ponderosa Pines,MT,46.0374,-111.35,59752
Mountain Village,AK,62.0911,-163.7209,99632
Aurora,UT,38.9202,-111.9335,84620
Weleetka,OK,35.3401,-96.136,74880
Forest Park,OK,35.5096,-97.4469,73121
Stronghurst,IL,40.7463,-90.9094,61480
Evadale,TX,30.3369,-94.06,77615 77612
Greensboro,FL,30.5705,-84.7324,32351 32330
Belmont,WI,42.7379,-90.3346,53510
Bulls Gap,TN,36.2615,-83.0788,37711
Accomac,VA,37.7196,-75.6673,23301
Los Indios,TX,26.0493,-97.7351,78586 78567
Marueño,PR,18.0585,-66.6569,731
Solana,FL,26.9388,-82.0277,33950
Colman,SD,43.9835,-96.8148,57017
Painted Hills,IN,39.3963,-86.3494,46151
Beloit,OH,40.9196,-80.9964,44609
Far Hills,NJ,40.6906,-74.6257,7931
Maysville,MO,39.8859,-94.3634,64469
Bude,MS,31.463,-90.8509,39630
Magas Arriba,PR,18.0233,-66.7664,656
Reading,MI,41.8396,-84.7478,49274
Martin,SD,43.1749,-101.7323,57551
Woodville,AL,34.6256,-86.2792,35776
Buffalo,IN,40.888,-86.7374,47960 47925
Rowland,NC,34.5362,-79.2928,28383
Arlington,WI,43.3351,-89.3726,53911
Robert Lee,TX,31.8955,-100.4857,76945
Patagonia,AZ,31.5436,-110.7478,85624
Francesville,IN,40.9853,-86.8834,47946
Hana,HI,20.772,-156.0107,96713
Franklin,NE,40.0966,-98.9514,68939
White Hall,WV,39.424,-80.1889,26554
Arnold,NE,41.4231,-100.1936,69120
Odebolt,IA,42.3119,-95.2545,51458
Tivoli,NY,42.0587,-73.9119,12583
Washburn,IL,40.9203,-89.2916,61570
Point Lookout,NY,40.5906,-73.5796,11569
East Fork,AZ,33.8082,-109.9227,85941
Hubbard Lake,MI,44.8108,-83.5605,49747 48762
Newell,IA,42.6097,-95.004,50568
Lanesville,IN,38.2394,-85.9821,47136
Little Rock,MN,47.8667,-95.106,56671
Dasher,GA,30.7462,-83.2253,31636 31601 31606
Mesa del Caballo,AZ,34.286,-111.2952,85541
Talkeetna,AK,62.2994,-149.9601,99676
Johnson Park,CA,40.9212,-121.6295,96013
Browning,MT,48.5564,-113.0151,59417
De Smet,SD,44.3862,-97.5496,57231
Riley,KS,39.299,-96.8277,66531
East Sumter,SC,33.9261,-80.295,29153
Lynn,IN,40.0488,-84.9424,47355
Howard,SD,44.0117,-97.5246,57349
New Cumberland,WV,40.5072,-80.6115,26047
Fremont,NC,35.5436,-77.9751,27830
Oaks,PA,40.1318,-75.4596,19460 19426 19456
Millville,PA,41.1205,-76.5253,17846
Hollywood,AL,34.7195,-85.9641,35769 35752
Foster Brook,PA,41.9792,-78.6063,16701
Schaefferstown,PA,40.2968,-76.2939,17073 17088
Fanning Springs,FL,29.5873,-82.9245,32693
Coleman,WI,45.0673,-88.0358,54112
Lawrence,MI,42.2157,-86.0534,49064
Royalton,PA,40.1873,-76.7269,17057
Quiogue,NY,40.8202,-72.628,11978
Seligman,MO,36.5231,-93.9387,65745
Airport Drive,MO,37.1405,-94.5162,64870 64801
Dorseyville,PA,40.577,-79.8887,15238 15024
Montgomery,LA,31.6677,-92.8877,71454
Mathews,VA,37.4365,-76.3245,23109
Five Points,NC,35.0154,-79.3513,28376
Abbottstown,PA,39.8843,-76.9888,17301
Lake Quivira,KS,39.0393,-94.7685,66217 66106
Grandfield,OK,34.2306,-98.6875,73546
Bunker Hill,IN,40.6601,-86.1015,46914
Camp Wood,TX,29.6691,-100.0108,78833
Interlaken,NJ,40.235,-74.0166,7712
Sentinel,OK,35.157,-99.1736,73664
Catheys Valley,CA,37.4308,-120.0995,95306
South Lebanon,OR,44.5055,-122.8959,97355
Tunnel Hill,GA,34.8496,-85.0393,30755
Millville,CA,40.5576,-122.1697,96062 96073
Mount Hermon,CA,37.051,-122.0533,95018 95066 95041
Sweet Home,AR,34.6707,-92.2465,72206 72164
Marion,TX,29.5726,-98.143,78124
Fort Sumner,NM,34.479,-104.2332,88119
Prentiss,MS,31.5995,-89.8746,39474
Great Bend,NY,44.0198,-75.7076,13643 13619
Indian Springs,TX,30.6879,-94.7449,77351
Brunswick,NC,34.2877,-78.7085,28424 28472
Hymera,IN,39.1859,-87.2989,47855
Midway,LA,31.6788,-92.1493,71342
Richfield,NC,35.4716,-80.2586,28137
Lake Madison,SD,43.9593,-97.021,57075 57042
Inkom,ID,42.7955,-112.2448,83245
Fowler,CO,38.1304,-104.0264,81039
Sunrise Beach Village,TX,30.5862,-98.4187,78643
Buckley,MI,44.5033,-85.672,49620
Sidney,IL,40.025,-88.0721,61877
Tye,TX,32.4522,-99.8665,79563 79603 79536
Buffalo,OH,39.9168,-81.5205,43722 43780
Tilden,NE,42.0435,-97.8318,68781
Delton,MI,42.4951,-85.4117,49046
Hoyt,KS,39.2493,-95.708,66440
Olympia,SC,33.9768,-81.0349,29201 29222
Ashton,IL,41.8682,-89.2225,61006
Burneyville,OK,33.9043,-97.2903,73430
Rutledge,PA,39.901,-75.3274,19070
Kittery Point,ME,43.0883,-70.6988,3905
Fordoche,LA,30.594,-91.6179,70732
East Cathlamet,WA,46.1956,-123.3588,98612
Ringoes,NJ,40.4327,-74.8722,08559 08551
Decaturville,TN,35.5819,-88.1195,38329
Oakman,AL,33.7141,-87.389,35579
Hesperia,MI,43.5691,-86.0407,49421
Pine Prairie,LA,30.7818,-92.4223,70576 70586
Red Cloud,NE,40.0864,-98.5222,68970
Iron Station,NC,35.4515,-81.1568,28080
Gallatin Gateway,MT,45.5899,-111.1953,59718 59730
Cinnamon Lake,OH,40.9835,-82.1914,44287
Pylesville,MD,39.688,-76.3876,21132
Gowrie,IA,42.2779,-94.2897,50543
Manassa,CO,37.1738,-105.9373,81141
Hauser,ID,47.7667,-117.0133,83854
Garrett Park,MD,39.036,-77.0934,20896
Reid Hope King,TX,25.9227,-97.4141,78521
Littleville,AL,34.595,-87.6719,35674 35654
Alleghenyville,PA,40.2327,-75.9762,19540
Paw Paw,IL,41.6877,-88.98,61353
Hinton,IA,42.6212,-96.2977,51024
Klamath,CA,41.5442,-124.0245,95548
Powderly,KY,37.2374,-87.1589,42367 42345
Nauvoo,IL,40.5457,-91.3829,62354
Six Mile,SC,34.8082,-82.8154,29682
Callaway,MD,38.2324,-76.5231,20620 20650
Cohutta,GA,34.9539,-84.9592,30710
Califon,NJ,40.7193,-74.8371,7830
Scio,OR,44.7046,-122.8508,97374
Edwards,MS,32.3326,-90.6055,39066
Danville,IA,40.8599,-91.3145,52623
Inez,KY,37.8693,-82.5398,41224
Fairton,NJ,39.3758,-75.213,8302
Flagtown,NJ,40.5232,-74.6909,08821 08844
Bird Island,MN,44.7648,-94.8949,55310
Plain Dealing,LA,32.9074,-93.6991,71064
Plantersville,MS,34.2103,-88.6655,38862
Grover,WY,42.802,-110.9405,83122 83112 83110
Hennepin,IL,41.2589,-89.3216,61327
Allison,IA,42.752,-92.7957,50602
McAlisterville,PA,40.6381,-77.273,17049
Lake Panorama,IA,41.7199,-94.4026,50216
Lake Petersburg,IL,39.9831,-89.8652,62675
Chapmanville,WV,37.9727,-82.0215,25508
Washington,OK,35.0582,-97.4923,73093
Benton,KS,37.7882,-97.1078,67017
Hamburg,IA,40.6063,-95.6546,51640
Waynoka,OK,36.5849,-98.8776,73860
North Hills,WV,39.315,-81.5088,26104
Absarokee,MT,45.5242,-109.4473,59001
Nashwauk,MN,47.3805,-93.1666,55769 55775
Manns Harbor,NC,35.894,-75.7737,27953
Morrisonville,IL,39.4217,-89.459,62546
Walnut Grove,CA,38.2478,-121.528,95680 95641 95690
Hulmeville,PA,40.1421,-74.9075,19047
Hawley,PA,41.4765,-75.1779,18428
Earth,TX,34.2338,-102.4091,79031
Morgan,MN,44.4158,-94.9248,56266
Claverack-Red Mills,NY,42.2264,-73.7268,12534 12513
Bayshore,OR,44.4419,-124.0754,97394
Wheatland,IA,41.8331,-90.838,52777
Turbeville,SC,33.8895,-80.0161,29162
Tulelake,CA,41.9533,-121.4751,96134
Mankato,KS,39.7871,-98.2083,66956
Madison,KS,38.1336,-96.1372,66860
Wayne,OH,41.301,-83.4717,43466
Drexel,MO,38.5005,-94.6025,64742
Marengo,IN,38.3714,-86.3444,47140
Meigs,GA,31.0714,-84.0922,31765
Holiday Lakes,OH,41.0923,-82.7292,44890
Groveton,TX,31.0572,-95.1268,75845
Fremont,IA,41.2125,-92.4338,52561
Coolidge,GA,31.0113,-83.866,31738
Pisgah,AL,34.6844,-85.846,35765
Saint Wendel,IN,38.1056,-87.6972,47720 47633 47638
Florence,MT,46.6345,-114.0813,59833
Inman Mills,SC,35.0408,-82.1024,29349
Belle Vernon,PA,40.1256,-79.8671,15012
North Lynbrook,NY,40.6685,-73.6736,11563
Potlatch,ID,46.9235,-116.8976,83855
Parshall,ND,47.9595,-102.1338,58770
Blue Ridge Summit,PA,39.7256,-77.4688,17214
Arnolds Park,IA,43.3602,-95.1264,51351 51331
Lincoln,PA,40.2994,-79.8555,15133 15037
Percy,IL,38.0153,-89.6188,62272
Warrensburg,IL,39.932,-89.0628,62573
Jagual,PR,18.161,-65.9993,754
Oilton,OK,36.0827,-96.5815,74052
Somerville,AL,34.4679,-86.7909,35670
Cookson,OK,35.7155,-94.9199,74427
Neffs,OH,40.032,-80.8171,43940 43906
Lyons,IN,38.9884,-87.0812,47443
Kirklin,IN,40.1929,-86.3592,46050
Grangerland,TX,30.2539,-95.3301,77302 77306
Owen,WI,44.9485,-90.5621,54460 54498
Aspermont,TX,33.1405,-100.2253,79502
Chebanse,IL,41.0057,-87.9098,60922
Arlington,SD,44.3635,-97.1338,57212
Wayne City,IL,38.3481,-88.5895,62895
Hart,TX,34.3857,-102.115,79043
Barnsdall,OK,36.5595,-96.1383,74002
White Springs,FL,30.3317,-82.7562,32096
McNary,AZ,34.0923,-109.8541,85930
White Plains,AL,33.7603,-85.688,36207
Ashippun,WI,43.2182,-88.5159,53036 53003 53066
Eastborough,KS,37.6856,-97.2591,67206 67207 67208
Royal Center,IN,40.8643,-86.5001,46978
Dolores,CO,37.4741,-108.4998,81323
Cooperstown,ND,47.4451,-98.1259,58425
Blue Ridge Shores,VA,38.1091,-78.0236,23093
Thomasboro,IL,40.2438,-88.1876,61878
Hamersville,OH,38.9189,-83.9853,45130
Ashkum,IL,40.8783,-87.9533,60911
Gibbon,MN,44.5332,-94.5242,55335
Page Park,FL,26.5782,-81.8614,33907
Lamberton,MN,44.2306,-95.2676,56152
Fort Braden,FL,30.4308,-84.5346,32310
Langdon Place,KY,38.2865,-85.5849,40242 40241
Spring Ridge,PA,40.3533,-75.9892,19610
Faith,NC,35.5901,-80.4581,28041 28146
Janesville,IA,42.6462,-92.4626,50647
Hospers,IA,43.0722,-95.9039,51238
Salem,NM,32.7121,-107.2056,87941
East Butler,PA,40.8788,-79.8473,16002 16001 16029
Laupahoehoe,HI,19.9723,-155.2345,96764 96780
Cobb Island,MD,38.2647,-76.8496,20625 20661 20664
Accoville,WV,37.7652,-81.827,25606
La Croft,OH,40.6469,-80.5998,43920
Chappell,NE,41.0913,-102.47,69129
Arrington,VA,37.6744,-78.8928,22922
Round Lake,NY,42.9376,-73.7958,12151
Bechtelsville,PA,40.371,-75.6307,19505
Pala,CA,33.3639,-117.0675,92059
Mifflintown,PA,40.5713,-77.3951,17059
Tiburones,PR,18.4382,-66.5808,617
Carrolltown,PA,40.6048,-78.7071,15722
Diamond,MO,36.9969,-94.3152,64840
Gold Hill,NC,35.5254,-80.3452,28071
Ivyland,PA,40.2083,-75.0733,18974
Ola,AR,35.031,-93.2244,72853
Simonton,TX,29.6824,-95.991,77485 77476
St. Charles,IA,41.2872,-93.8075,50240
Keosauqua,IA,40.7347,-91.9604,52565
Hedrick,IA,41.1713,-92.3079,52563
Clarkfield,MN,44.7907,-95.8079,56223
Duque,PR,18.2381,-65.7433,718
Pound,VA,37.126,-82.6071,24279
Galatia,IL,37.8414,-88.6148,62935
Grand Coulee,WA,47.9392,-119.0029,99116 99133
Mannsville,OK,34.1854,-96.8981,73447 73401
Brandon,WI,43.7352,-88.7819,53919
Powell,AL,34.5326,-85.8975,35986 35971
Greenview,IL,40.0849,-89.7406,62642
Gaston,NC,36.4965,-77.6449,27832 27831
Point,TX,32.9302,-95.869,75472
Sardis,GA,32.9756,-81.7621,30456
Whitewood,SD,44.4617,-103.6381,57793
Hartland,MI,42.6597,-83.7446,48353 48430
Inyokern,CA,35.6546,-117.8213,93527
Sundance,WY,44.4048,-104.3626,82729
Dover Plains,NY,41.7395,-73.5733,12522
Scranton,KS,38.7778,-95.7402,66537
Buffalo Center,IA,43.3894,-93.9428,50424
Hillside,NY,41.9177,-74.0337,12401
St. Jo,TX,33.695,-97.5231,76265
Occoquan,VA,38.6825,-77.2606,22192 22125
Glenmoore,PA,40.0868,-75.782,19343
Beaverdale,IA,40.8539,-91.2072,52655
Valley Springs,CA,38.1694,-120.826,95252
Plattsville,CT,41.226,-73.2591,06825 06612
Colcord,OK,36.2647,-94.6923,74338
Iron Ridge,WI,43.3982,-88.532,53035
McCammon,ID,42.6504,-112.1901,83250
West Point,CA,38.406,-120.5365,95255
Montreal,WI,46.4312,-90.2382,54525 54550
Rupert,WV,37.9649,-80.687,25984
West Pittsburg,PA,40.931,-80.3591,16160
Pleasantville,OH,39.8098,-82.5223,43148
Westover Hills,TX,32.7437,-97.4123,76107
Lincoln,MT,46.953,-112.6693,59639
Yorkville,OH,40.1528,-80.7079,43971
Footville,WI,42.6715,-89.2084,53548 53537
Chain O' Lakes,WI,44.3318,-89.1672,54981
Granite,UT,40.5686,-111.8011,84092
Mashpee Neck,MA,41.6119,-70.4666,2649
Maypearl,TX,32.3141,-97.0051,75167 76064
Pamelia Center,NY,44.0356,-75.9033,13601
Queenstown,MD,38.9868,-76.1633,21658
St. Nazianz,WI,44.0067,-87.9246,54232
Lake Bosworth,WA,48.0553,-121.9811,98290 98252
Prospect,NC,34.7359,-79.2251,28372 28364
Pine River,MN,46.7224,-94.3974,56474
Coalmont,TN,35.3458,-85.7113,37313 37387
Colfax,IN,40.1944,-86.6673,46035
Loon Lake,WA,48.0661,-117.6288,99148
Presque Isle Harbor,MI,45.3226,-83.4858,49777
Taylor Ferry,OK,35.9391,-95.2989,74467
Waynesville,GA,31.2263,-81.788,31566
Mexico,IN,40.8143,-86.1113,46970 46958
Patterson,GA,31.3853,-82.1373,31557
Rincón,PR,18.15,-66.1569,739
Bethany Beach,DE,38.5391,-75.066,19930
Benkelman,NE,40.0468,-101.5402,69021
Maxwell,IA,41.8912,-93.3962,50161
Lilbourn,MO,36.5907,-89.6132,63862
Linton,ND,46.2685,-100.2337,58552
Bidwell,OH,38.9248,-82.2856,45614 45686
Laverne,OK,36.7053,-99.8968,73848
Nortonville,KY,37.186,-87.4556,42442
Addyston,OH,39.1371,-84.7104,45001
Coyne Center,IL,41.4006,-90.5627,61264
Fivepointville,PA,40.1828,-76.0554,17517
Wild Rose,WI,44.1788,-89.2442,54984
Hooper Bay,AK,61.5262,-166.1146,99604
Centerville,SD,43.1165,-96.9596,57014
Chocowinity,NC,35.5148,-77.1017,27817
Airport,CA,37.6337,-120.972,95354
Lewisville,AR,33.3643,-93.5751,71845
Clendenin,WV,38.4859,-81.3503,25045
Ocean Isle Beach,NC,33.9011,-78.4393,28469
Red Cross,NC,35.2659,-80.3623,28129 28097
Cissna Park,IL,40.567,-87.8922,60924
North Edwards,CA,35.0474,-117.8093,93523
Browerville,MN,46.0805,-94.8645,56438
Crofton,NE,42.7315,-97.4986,68730
Blairsville,GA,34.876,-83.9546,30512 30514
Kenesaw,NE,40.6189,-98.6576,68956
Wellston,OK,35.686,-97.0615,74881
Buffalo City,WI,44.2203,-91.8579,54622
Cedar Hill,NM,36.9424,-107.8862,87410
Amherst,TX,34.012,-102.4147,79312
Stephenson,MI,45.4137,-87.6091,49887
Lake Andes,SD,43.156,-98.5361,57356
Leadington,MO,37.8343,-90.4807,63601 63640
Stockton,UT,40.4496,-112.3672,84071
Cedar Grove,NM,35.1788,-106.1728,87015 87056
Waverly,MO,39.2072,-93.5186,64096
Harrisville,PA,41.1365,-80.0105,16038
Ellenboro,NC,35.3309,-81.7612,28040
Tres Pinos,CA,36.7904,-121.3105,95075 95023
Longport,NJ,39.3136,-74.5261,8403
Pavo,GA,30.9597,-83.738,31778
Mauna Loa Estates,HI,19.4274,-155.2213,96785
Arcadia Lakes,SC,34.0536,-80.9615,29223 29206
Candlewood Orchards,CT,41.4728,-73.4381,6804
Lyons,NE,41.936,-96.4717,68038
Newport,DE,39.7135,-75.6046,19804
Shady Point,OK,35.1276,-94.6686,74956
Crosswicks,NJ,40.1439,-74.6409,8515
Port Byron,NY,43.0366,-76.6263,13140
Brook,IN,40.8664,-87.3653,47922
Prices Fork,VA,37.207,-80.4852,24060
